datetime,close,p_up,pnl,equity
2024-11-06 03:00:00+00:00,74278.59375,0.4490195875731281,0.0,1.0
2024-11-06 04:00:00+00:00,74526.953125,0.4658004208966135,0.0,1.0
2024-11-06 05:00:00+00:00,74801.640625,0.4647327331305029,0.0,1.0
2024-11-06 06:00:00+00:00,74418.6640625,0.4797394490873356,-0.0,1.0
2024-11-06 07:00:00+00:00,73337.4921875,0.505538950058096,-0.0,1.0
2024-11-06 08:00:00+00:00,73466.421875,0.525364196429763,0.0,1.0
2024-11-06 09:00:00+00:00,73810.640625,0.5177835627435897,0.0,1.0
2024-11-06 10:00:00+00:00,73864.5703125,0.49589597574932304,0.0,1.0
2024-11-06 11:00:00+00:00,74315.265625,0.4726148758637273,0.0,1.0
2024-11-06 12:00:00+00:00,74225.6796875,0.4586483826583294,-0.0,1.0
2024-11-06 13:00:00+00:00,74005.40625,0.4557469804735554,-0.0,1.0
2024-11-06 14:00:00+00:00,73571.2890625,0.4489368520345824,-0.0,1.0
2024-11-06 15:00:00+00:00,74490.7421875,0.4850436964001672,0.0,1.0
2024-11-06 16:00:00+00:00,74321.578125,0.4495289185635176,-0.0,1.0
2024-11-06 17:00:00+00:00,74501.4140625,0.47077966456118797,0.0,1.0
2024-11-06 18:00:00+00:00,75264.3828125,0.4552250644591459,0.0,1.0
2024-11-06 19:00:00+00:00,75856.9375,0.4355072484658535,0.0,1.0
2024-11-06 20:00:00+00:00,76287.8671875,0.4008496174706821,0.0,1.0
2024-11-06 21:00:00+00:00,75905.0234375,0.4095308377104264,-0.0,1.0
2024-11-06 22:00:00+00:00,75694.828125,0.42670133854076564,-0.0,1.0
2024-11-06 23:00:00+00:00,75643.59375,0.4456942063559259,-0.0,1.0
2024-11-07 00:00:00+00:00,75364.3671875,0.44690346135152526,-0.0,1.0
2024-11-07 01:00:00+00:00,75395.3515625,0.4805666180957149,0.0,1.0
2024-11-07 02:00:00+00:00,75216.703125,0.4732071656557528,-0.0,1.0
2024-11-07 03:00:00+00:00,75094.0546875,0.5007411450906223,-0.0,1.0
2024-11-07 04:00:00+00:00,74733.78125,0.5124538463509829,-0.0,1.0
2024-11-07 05:00:00+00:00,74786.578125,0.5230751952139965,0.0,1.0
2024-11-07 06:00:00+00:00,74781.265625,0.5373381156045004,-0.0,1.0
2024-11-07 07:00:00+00:00,74823.671875,0.529918581440719,0.0,1.0
2024-11-07 08:00:00+00:00,75120.1484375,0.5184344678258359,0.0,1.0
2024-11-07 09:00:00+00:00,74976.78125,0.5087678454585498,-0.0,1.0
2024-11-07 10:00:00+00:00,74993.046875,0.520742743133197,0.0,1.0
2024-11-07 11:00:00+00:00,74764.4921875,0.5147272011353213,-0.0,1.0
2024-11-07 12:00:00+00:00,75005.4375,0.535666773520995,0.0,1.0
2024-11-07 13:00:00+00:00,74687.21875,0.5202324850420071,-0.0,1.0
2024-11-07 14:00:00+00:00,74856.1796875,0.5369946253836831,0.0,1.0
2024-11-07 15:00:00+00:00,75996.96875,0.522676957644152,0.0,1.0
2024-11-07 16:00:00+00:00,75991.2421875,0.48607296700643093,-0.0,1.0
2024-11-07 17:00:00+00:00,76416.4140625,0.501177300675564,0.0,1.0
2024-11-07 18:00:00+00:00,76615.9375,0.4986700239848118,0.0,1.0
2024-11-07 19:00:00+00:00,76547.3203125,0.5232536479725858,-0.0,1.0
2024-11-07 20:00:00+00:00,76585.3203125,0.5307821035399792,0.0,1.0
2024-11-07 21:00:00+00:00,75953.7265625,0.5516672203384058,-0.0,1.0
2024-11-07 22:00:00+00:00,75863.4453125,0.5709954070862574,-0.0,1.0
2024-11-07 23:00:00+00:00,75958.2890625,0.5611390079952641,0.0,1.0
2024-11-08 00:00:00+00:00,76078.265625,0.5551765158237411,0.0,1.0
2024-11-08 01:00:00+00:00,76024.6875,0.5380232781038216,-0.0,1.0
2024-11-08 02:00:00+00:00,75751.3984375,0.5370594723297636,-0.0,1.0
2024-11-08 03:00:00+00:00,75933.5078125,0.5440409441059185,0.0,1.0
2024-11-08 04:00:00+00:00,75899.484375,0.5287094798136773,-0.0,1.0
2024-11-08 05:00:00+00:00,76027.515625,0.5241793111456942,0.0,1.0
2024-11-08 06:00:00+00:00,75911.3203125,0.5361111611873841,-0.0,1.0
2024-11-10 04:00:00+00:00,79157.375,0.5099490770791804,0.0,1.0
2024-11-10 05:00:00+00:00,79169.4453125,0.5020518873425863,0.0,1.0
2024-11-10 06:00:00+00:00,78890.328125,0.5122612027582574,-0.0,1.0
2024-11-10 07:00:00+00:00,78880.921875,0.5193002566082985,-0.0,1.0
2024-11-10 09:00:00+00:00,79435.0078125,0.5197141050928102,0.0,1.0
2024-11-10 10:00:00+00:00,79570.1875,0.5039012524257596,0.0,1.0
2024-11-10 12:00:00+00:00,79643.5078125,0.4833849935479783,0.0,1.0
2024-11-10 13:00:00+00:00,79799.0234375,0.48784400466829814,0.0,1.0
2024-11-10 19:00:00+00:00,79661.71875,0.45197973184335843,-0.0,1.0
2024-11-10 20:00:00+00:00,79063.09375,0.4943740419352988,-0.0,1.0
2024-11-10 21:00:00+00:00,79865.46875,0.5246065921094926,0.0,1.0
2024-11-10 22:00:00+00:00,80700.8984375,0.4898009423961795,0.0,1.0
2024-11-10 23:00:00+00:00,80458.0234375,0.45959123268279095,-0.0,1.0
2024-11-11 00:00:00+00:00,80502.734375,0.466885528089498,0.0,1.0
2024-11-11 01:00:00+00:00,81242.6171875,0.4759624621219016,0.0,1.0
2024-11-11 02:00:00+00:00,81449.6796875,0.45550566964110667,0.0,1.0
2024-11-11 03:00:00+00:00,81728.2109375,0.44992562848920964,0.0,1.0
2024-11-11 04:00:00+00:00,81515.3671875,0.451853880184545,-0.0,1.0
2024-11-11 05:00:00+00:00,80610.65625,0.49049856913348633,-0.0,1.0
2024-11-11 06:00:00+00:00,80986.046875,0.5139026586755683,0.0,1.0
2024-11-11 07:00:00+00:00,81235.9765625,0.49882172371977657,0.0,1.0
2024-11-11 08:00:00+00:00,81348.1640625,0.4854617851853502,0.0,1.0
2024-11-11 09:00:00+00:00,81773.9921875,0.4774966430581111,0.0,1.0
2024-11-11 10:00:00+00:00,82024.1015625,0.4723504840007905,0.0,1.0
2024-11-11 11:00:00+00:00,82235.5703125,0.47925248638308104,0.0,1.0
2024-11-11 12:00:00+00:00,82289.1640625,0.47293882335763615,0.0,1.0
2024-11-11 13:00:00+00:00,81910.8984375,0.4741257312608628,-0.0,1.0
2024-11-11 14:00:00+00:00,82513.703125,0.49410211584867847,0.0,1.0
2024-11-11 15:00:00+00:00,84177.4140625,0.4741796355212652,0.0,1.0
2024-11-11 16:00:00+00:00,84298.703125,0.4738900590116832,0.0,1.0
2024-11-11 17:00:00+00:00,84757.25,0.48476313066739407,0.0,1.0
2024-11-11 18:00:00+00:00,85812.25,0.4867653924466577,0.0,1.0
2024-11-11 19:00:00+00:00,86267.7578125,0.4901750416031666,0.0,1.0
2024-11-11 20:00:00+00:00,86909.9921875,0.47305977455205556,0.0,1.0
2024-11-11 21:00:00+00:00,87888.328125,0.469993296055928,0.0,1.0
2024-11-11 22:00:00+00:00,87984.640625,0.4826785714432242,0.0,1.0
2024-11-11 23:00:00+00:00,88605.9609375,0.49149408855946586,0.0,1.0
2024-11-12 00:00:00+00:00,88850.484375,0.48938137550330235,0.0,1.0
2024-11-12 01:00:00+00:00,88529.4609375,0.488483559717803,-0.0,1.0
2024-11-12 02:00:00+00:00,87685.9140625,0.4986736803761392,-0.0,1.0
2024-11-12 03:00:00+00:00,88187.1953125,0.5114359180257909,0.0,1.0
2024-11-12 04:00:00+00:00,88571.7578125,0.49709575673544604,0.0,1.0
2024-11-12 05:00:00+00:00,88462.734375,0.4748283668710832,-0.0,1.0
2024-11-12 06:00:00+00:00,89601.890625,0.4532975848428273,0.0,1.0
2024-11-12 07:00:00+00:00,89142.8046875,0.4381639811193814,-0.0,1.0
2024-11-12 08:00:00+00:00,89292.75,0.44847726265007437,0.0,1.0
2024-11-12 09:00:00+00:00,87860.546875,0.4381962900424846,-0.0,1.0
2024-11-12 10:00:00+00:00,87000.1640625,0.49350921170255874,-0.0,1.0
2024-11-12 11:00:00+00:00,87260.4296875,0.4969055563198589,0.0,1.0
2024-11-12 12:00:00+00:00,86510.6171875,0.4831839174114053,-0.0,1.0
2024-11-12 13:00:00+00:00,86390.0234375,0.4844194686960457,-0.0,1.0
2024-11-12 14:00:00+00:00,87062.65625,0.4629333281355832,0.0,1.0
2024-11-12 15:00:00+00:00,86629.59375,0.4570796256819681,-0.0,1.0
2024-11-12 16:00:00+00:00,87119.3359375,0.47542968380140843,0.0,1.0
2024-11-12 17:00:00+00:00,86998.671875,0.46640896875564936,-0.0,1.0
2024-11-12 18:00:00+00:00,88985.8671875,0.48207177246476496,0.0,1.0
2024-11-12 19:00:00+00:00,88885.8984375,0.4651426481271981,-0.0,1.0
2024-11-12 20:00:00+00:00,89752.15625,0.48470997509156105,0.0,1.0
2024-11-12 21:00:00+00:00,88275.4140625,0.4873211097799168,-0.0,1.0
2024-11-12 22:00:00+00:00,88638.4765625,0.5423677915180857,0.0,1.0
2024-11-12 23:00:00+00:00,88111.125,0.5386781443826446,-0.0,1.0
2024-11-13 00:00:00+00:00,88143.6953125,0.5579388975507603,0.0,1.0
2024-11-13 01:00:00+00:00,88322.9296875,0.5488247994073134,0.0,1.0
2024-11-13 02:00:00+00:00,87956.984375,0.5446126627183879,-0.0,1.0
2024-11-13 03:00:00+00:00,87240.859375,0.5351934626933035,-0.0,1.0
2024-11-13 04:00:00+00:00,87237.5546875,0.5456972357248772,-0.0,1.0
2024-11-13 05:00:00+00:00,86676.671875,0.5460492061840696,-0.0,1.0
2024-11-13 06:00:00+00:00,86585.6328125,0.5500640462174528,-0.0,1.0
2024-11-13 07:00:00+00:00,87446.28125,0.5679898830254201,0.0,1.0
2024-11-13 08:00:00+00:00,87323.6640625,0.5485237096483468,-0.0,1.0
2024-11-13 09:00:00+00:00,87521.8203125,0.5501967214765363,0.0,1.0
2024-11-13 10:00:00+00:00,87638.53125,0.5299174874315342,0.0,1.0
2024-11-13 11:00:00+00:00,87795.0,0.526276882692091,0.0,1.0
2024-11-13 12:00:00+00:00,87822.78125,0.5063979148231474,0.0,1.0
2024-11-13 13:00:00+00:00,89200.828125,0.5017590141841866,0.0,1.0
2024-11-13 14:00:00+00:00,91753.9375,0.5000582015644691,0.0,1.0
2024-11-13 15:00:00+00:00,92732.4296875,0.5050063853604508,0.0,1.0
2024-11-13 16:00:00+00:00,92446.6875,0.4998567455081156,-0.0,1.0
2024-11-13 17:00:00+00:00,92204.0234375,0.5343532464404538,-0.0,1.0
2024-11-13 18:00:00+00:00,92864.609375,0.5517994230255071,0.0,1.0
2024-11-13 19:00:00+00:00,90493.640625,0.5666880413075384,-0.0,1.0
2024-11-13 20:00:00+00:00,89622.96875,0.6024796217976212,-0.0,1.0
2024-11-13 21:00:00+00:00,88711.7109375,0.6181854022512298,-0.00042558756495603286,0.999574412435044
2024-11-13 22:00:00+00:00,89741.171875,0.6072974030820637,0.0009928483919483335,1.0005668382830628
2024-11-13 23:00:00+00:00,90492.40625,0.5610685792492233,0.0010470132188965021,1.0016144449891347
2024-11-14 00:00:00+00:00,90232.953125,0.5292150398834192,-0.0003296739992219856,1.0012842387493766
2024-11-14 01:00:00+00:00,90343.3359375,0.5283297416124912,7.289262060857013e-05,1.001357224981513
2024-11-14 02:00:00+00:00,90080.3828125,0.5215718566173528,-0.00015241029431875078,1.0012046078321353
2024-11-14 03:00:00+00:00,90014.65625,0.5221996601927398,-3.053111759406998e-05,1.0011740399365179
2024-11-14 04:00:00+00:00,90139.921875,0.5101418536485854,8.89356558138456e-06,1.0011829439435003
2024-11-14 05:00:00+00:00,89972.6640625,0.5100024792406747,-6.7263919731241124e-06,1.0011762095945826
2024-11-14 06:00:00+00:00,89358.328125,0.5084003868967942,-0.0,1.0011762095945826
2024-11-14 07:00:00+00:00,90853.984375,0.5147383004874199,0.0,1.0011762095945826
2024-11-14 08:00:00+00:00,90648.890625,0.499844101014628,-0.0,1.0011762095945826
2024-11-14 09:00:00+00:00,90928.4609375,0.49865052680164257,0.0,1.0011762095945826
2024-11-14 10:00:00+00:00,91087.59375,0.46758084127886895,0.0,1.0011762095945826
2024-11-14 11:00:00+00:00,91576.546875,0.47747396803726005,0.0,1.0011762095945826
2024-11-14 12:00:00+00:00,91312.671875,0.47040811426683615,-0.0,1.0011762095945826
2024-11-14 13:00:00+00:00,90742.6171875,0.4811900895416782,-0.0,1.0011762095945826
2024-11-14 14:00:00+00:00,89179.0390625,0.5228605213975105,-0.0,1.0011762095945826
2024-11-14 15:00:00+00:00,88157.9765625,0.5996328218361845,-0.0,1.0011762095945826
2024-11-14 16:00:00+00:00,89093.8828125,0.5950330421818973,0.0004474969732577511,1.0016242329180738
2024-11-14 17:00:00+00:00,89237.53125,0.5594544465966655,0.00011182238017178365,1.0017362369238363
2024-11-14 18:00:00+00:00,89114.8046875,0.5401976815905805,-0.00016575817329271867,1.0015701909550827
2024-11-14 19:00:00+00:00,89422.859375,0.5383773610595453,0.000280836532291652,1.0018514684543574
2024-11-14 20:00:00+00:00,87757.3203125,0.5167070444043781,-0.0013489835786613558,1.0004999872751548
2024-11-14 21:00:00+00:00,88215.53125,0.5369220123545433,0.00022386068451200018,1.0007239598871605
2024-11-14 22:00:00+00:00,87659.7734375,0.4989177200322308,-0.00028478296505018785,1.0004389707506671
2024-11-14 23:00:00+00:00,87161.6484375,0.5272732816194754,-0.00016596016378108035,1.0002729377352284
2024-11-15 00:00:00+00:00,87961.6015625,0.5310796876992383,0.00017229042613747298,1.0004452751859245
2024-11-15 01:00:00+00:00,88107.890625,0.5217343299937663,-1.1578396421429234e-05,1.0004336916339305
2024-11-15 02:00:00+00:00,88388.265625,0.52431177908001,0.0,1.0004336916339305
2024-11-15 03:00:00+00:00,88270.4296875,0.5144068436327207,-0.0,1.0004336916339305
2024-11-15 04:00:00+00:00,87448.2578125,0.528790978074919,-0.0,1.0004336916339305
2024-11-15 05:00:00+00:00,87747.3359375,0.5417305335675829,0.0,1.0004336916339305
2024-11-15 06:00:00+00:00,88181.28125,0.5344548656508248,0.0,1.0004336916339305
2024-11-15 07:00:00+00:00,87681.1484375,0.5134068010283553,-0.0,1.0004336916339305
2024-11-15 08:00:00+00:00,88167.4921875,0.5472425502104942,0.0,1.0004336916339305
2024-11-15 09:00:00+00:00,89225.28125,0.5358723821441771,0.0,1.0004336916339305
2024-11-15 10:00:00+00:00,89382.2734375,0.5148833957096544,0.0,1.0004336916339305
2024-11-15 11:00:00+00:00,89735.9375,0.5115768763110982,0.0,1.0004336916339305
2024-11-15 12:00:00+00:00,89775.359375,0.5264293395447455,0.0,1.0004336916339305
2024-11-15 13:00:00+00:00,90237.765625,0.5630764972534738,0.0,1.0004336916339305
2024-11-15 14:00:00+00:00,89006.3359375,0.5503606294172085,-0.0,1.0004336916339305
2024-11-15 15:00:00+00:00,88353.375,0.5635694595262885,-0.0,1.0004336916339305
2024-11-15 16:00:00+00:00,89286.0703125,0.5650266494672206,0.0,1.0004336916339305
2024-11-15 17:00:00+00:00,89510.2890625,0.5539514631906336,0.0,1.0004336916339305
2024-11-15 18:00:00+00:00,89296.0703125,0.5395833744572587,-0.0,1.0004336916339305
2024-11-15 19:00:00+00:00,90370.234375,0.52992801852417,0.0,1.0004336916339305
2024-11-15 20:00:00+00:00,91332.09375,0.5203506712478324,0.0,1.0004336916339305
2024-11-15 21:00:00+00:00,91668.015625,0.48367419016359475,0.0,1.0004336916339305
2024-11-15 22:00:00+00:00,91243.0,0.48782181212629816,-0.0,1.0004336916339305
2024-11-15 23:00:00+00:00,91046.796875,0.501426738369915,-0.0,1.0004336916339305
2024-11-16 00:00:00+00:00,91012.6328125,0.5066936838275575,-0.0,1.0004336916339305
2024-11-16 01:00:00+00:00,91291.328125,0.5123171432595356,0.0,1.0004336916339305
2024-11-16 02:00:00+00:00,91481.84375,0.49922988894461817,0.0,1.0004336916339305
2024-11-16 03:00:00+00:00,91319.7109375,0.4930055924337862,-0.0,1.0004336916339305
2024-11-16 04:00:00+00:00,91305.484375,0.4932136240370094,-0.0,1.0004336916339305
2024-11-16 05:00:00+00:00,91360.5546875,0.47852106440432285,0.0,1.0004336916339305
2024-11-16 06:00:00+00:00,91222.0234375,0.4801922486313457,-0.0,1.0004336916339305
2024-11-16 07:00:00+00:00,91149.4140625,0.4883556998279116,-0.0,1.0004336916339305
2024-11-16 08:00:00+00:00,91382.9765625,0.47687951199651557,0.0,1.0004336916339305
2024-11-16 09:00:00+00:00,91309.0234375,0.4729511099711875,-0.0,1.0004336916339305
2024-11-16 10:00:00+00:00,91427.2890625,0.49605850526916156,0.0,1.0004336916339305
2024-11-16 11:00:00+00:00,91178.328125,0.5013827204742313,-0.0,1.0004336916339305
2024-11-16 12:00:00+00:00,90913.25,0.528301993136449,-0.0,1.0004336916339305
2024-11-16 13:00:00+00:00,90703.8984375,0.5303213174118921,-0.0,1.0004336916339305
2024-11-16 14:00:00+00:00,91006.03125,0.5439187612234251,0.0,1.0004336916339305
2024-11-16 15:00:00+00:00,90437.71875,0.49069319513410636,-0.0,1.0004336916339305
2024-11-16 16:00:00+00:00,90661.84375,0.485498078372127,0.0,1.0004336916339305
2024-11-16 17:00:00+00:00,90937.359375,0.48390091860128487,0.0,1.0004336916339305
2024-11-16 18:00:00+00:00,91335.2265625,0.4755284846095126,0.0,1.0004336916339305
2024-11-16 19:00:00+00:00,91107.1796875,0.45180446613069425,-0.0,1.0004336916339305
2024-11-16 20:00:00+00:00,90748.390625,0.4757056994546917,-0.0,1.0004336916339305
2024-11-16 21:00:00+00:00,91063.28125,0.509340393466875,0.0,1.0004336916339305
2024-11-16 22:00:00+00:00,90513.7265625,0.5061253052583499,-0.0,1.0004336916339305
2024-11-16 23:00:00+00:00,90585.7890625,0.5179999721046701,0.0,1.0004336916339305
2024-11-17 00:00:00+00:00,90834.3671875,0.5095853928421894,0.0,1.0004336916339305
2024-11-17 01:00:00+00:00,90226.3515625,0.4984230746345771,-0.0,1.0004336916339305
2024-11-17 02:00:00+00:00,90127.8984375,0.5267414331812329,-0.0,1.0004336916339305
2024-11-17 03:00:00+00:00,90227.6875,0.5067009073147528,0.0,1.0004336916339305
2024-11-17 04:00:00+00:00,90362.359375,0.5064610734056798,0.0,1.0004336916339305
2024-11-17 05:00:00+00:00,90511.59375,0.4968305563008787,0.0,1.0004336916339305
2024-11-17 06:00:00+00:00,90625.4921875,0.4965046389218209,0.0,1.0004336916339305
2024-11-17 07:00:00+00:00,90497.28125,0.49851224554010287,-0.0,1.0004336916339305
2024-11-17 08:00:00+00:00,91022.78125,0.49233142942635,0.0,1.0004336916339305
2024-11-17 10:00:00+00:00,91041.9921875,0.48384090215751163,0.0,1.0004336916339305
2024-11-17 12:00:00+00:00,91054.84375,0.5046588954578737,0.0,1.0004336916339305
2024-11-17 13:00:00+00:00,90489.609375,0.4982304555336229,-0.0,1.0004336916339305
2024-11-18 13:00:00+00:00,89557.6875,0.5428208377763782,-0.0,1.0004336916339305
2024-11-18 14:00:00+00:00,90159.453125,0.56077797381234,0.0,1.0004336916339305
2024-11-18 15:00:00+00:00,92421.390625,0.5310103746640128,0.0,1.0004336916339305
2024-11-18 16:00:00+00:00,91503.2578125,0.48547773281875367,-0.0,1.0004336916339305
2024-11-18 17:00:00+00:00,91569.4296875,0.5040577247821298,0.0,1.0004336916339305
2024-11-18 18:00:00+00:00,90389.84375,0.5028201334438713,-0.0,1.0004336916339305
2024-11-18 19:00:00+00:00,90696.5390625,0.5442593822496203,0.0,1.0004336916339305
2024-11-18 20:00:00+00:00,91381.1875,0.519334657754204,0.0,1.0004336916339305
2024-11-18 21:00:00+00:00,91277.828125,0.49293282408626404,-0.0,1.0004336916339305
2024-11-18 22:00:00+00:00,91253.7421875,0.48293531728477296,-0.0,1.0004336916339305
2024-11-18 23:00:00+00:00,90550.328125,0.4861650582791505,-0.0,1.0004336916339305
2024-11-19 00:00:00+00:00,91157.4453125,0.5113010785988574,0.0,1.0004336916339305
2024-11-19 01:00:00+00:00,90753.375,0.49146810719802153,-0.0,1.0004336916339305
2024-11-19 02:00:00+00:00,91259.328125,0.5092264307879685,0.0,1.0004336916339305
2024-11-19 03:00:00+00:00,91485.15625,0.4906524013331824,0.0,1.0004336916339305
2024-11-19 04:00:00+00:00,91507.8359375,0.49233461364668746,0.0,1.0004336916339305
2024-11-19 05:00:00+00:00,91830.3671875,0.4915470124111191,0.0,1.0004336916339305
2024-11-19 06:00:00+00:00,92012.328125,0.48530343110528495,0.0,1.0004336916339305
2024-11-19 07:00:00+00:00,91684.140625,0.48157757065191864,-0.0,1.0004336916339305
2024-11-19 08:00:00+00:00,91797.2421875,0.4911421031326039,0.0,1.0004336916339305
2024-11-19 09:00:00+00:00,91771.5703125,0.48960045821172127,-0.0,1.0004336916339305
2024-11-19 10:00:00+00:00,91809.96875,0.4938864808253873,0.0,1.0004336916339305
2024-11-19 11:00:00+00:00,91723.125,0.48856349199887616,-0.0,1.0004336916339305
